2025-09-09T00:52:14.008Z,V2_12,true
2025-09-09T00:52:14.014Z,Inicia,false
2025-09-09T00:52:14.021Z,Avancado_2S2,false
2025-09-09T00:52:14.027Z,V1_14,true
2025-09-09T00:52:14.171Z,Avancado_1S2,true
2025-09-09T00:52:14.177Z,Recuado_2S1,true
2025-09-09T00:52:14.182Z,Recuado_1S1,false
2025-09-09T00:52:14.188Z,V2_14,false
2025-09-09T00:52:14.195Z,V1_12,false
2025-09-09T00:52:14.202Z,Para,true
2025-09-09T00:52:14.207Z,V2_12,true
2025-09-09T00:52:14.215Z,Inicia,false
2025-09-09T00:52:14.221Z,Avancado_2S2,false
2025-09-09T00:52:14.227Z,V1_14,true
2025-09-09T00:52:14.386Z,Avancado_1S2,true
2025-09-09T00:52:14.392Z,Recuado_2S1,true
2025-09-09T00:52:14.398Z,Recuado_1S1,false
2025-09-09T00:52:14.405Z,V2_14,false
2025-09-09T00:52:14.411Z,V1_12,false
2025-09-09T00:52:14.417Z,Para,true
2025-09-09T00:52:14.425Z,V2_12,true
2025-09-09T00:52:14.431Z,Inicia,false
2025-09-09T00:52:14.437Z,Avancado_2S2,false
2025-09-09T00:52:14.445Z,V1_14,true
2025-09-09T00:52:14.585Z,Avancado_1S2,true
2025-09-09T00:52:14.593Z,Recuado_2S1,true
2025-09-09T00:52:14.598Z,Recuado_1S1,false
2025-09-09T00:52:14.604Z,V2_14,true
2025-09-09T00:52:14.611Z,V1_12,false
2025-09-09T00:52:14.617Z,Para,true
2025-09-09T00:52:14.623Z,V2_12,false
2025-09-09T00:52:14.630Z,Inicia,false
2025-09-09T00:52:14.637Z,Avancado_2S2,false
2025-09-09T00:52:14.644Z,V1_14,true
2025-09-09T00:52:14.787Z,Avancado_1S2,true
2025-09-09T00:52:14.794Z,Recuado_2S1,false
2025-09-09T00:52:14.800Z,Recuado_1S1,false
2025-09-09T00:52:14.807Z,V2_14,true
2025-09-09T00:52:14.813Z,V1_12,true
2025-09-09T00:52:14.820Z,Para,true
2025-09-09T00:52:14.826Z,V2_12,false
2025-09-09T00:52:14.833Z,Inicia,false
2025-09-09T00:52:14.839Z,Avancado_2S2,false
2025-09-09T00:52:14.846Z,V1_14,false
2025-09-09T00:52:14.987Z,Avancado_1S2,false
2025-09-09T00:52:14.993Z,Recuado_2S1,false
2025-09-09T00:52:14.999Z,Recuado_1S1,false
2025-09-09T00:52:15.005Z,V2_14,true
2025-09-09T00:52:15.011Z,V1_12,true
2025-09-09T00:52:15.018Z,Para,true
2025-09-09T00:52:15.024Z,V2_12,false
2025-09-09T00:52:15.031Z,Inicia,false
2025-09-09T00:52:15.036Z,Avancado_2S2,false
2025-09-09T00:52:15.043Z,V1_14,false
2025-09-09T00:52:15.203Z,Avancado_1S2,false
2025-09-09T00:52:15.210Z,Recuado_2S1,false
2025-09-09T00:52:15.215Z,Recuado_1S1,true
2025-09-09T00:52:15.222Z,V2_14,true
2025-09-09T00:52:15.228Z,V1_12,true
2025-09-09T00:52:15.235Z,Para,true
2025-09-09T00:52:15.241Z,V2_12,false
2025-09-09T00:52:15.248Z,Inicia,false
2025-09-09T00:52:15.254Z,Avancado_2S2,false
2025-09-09T00:52:15.261Z,V1_14,false
2025-09-09T00:52:15.403Z,Avancado_1S2,false
2025-09-09T00:52:15.409Z,Recuado_2S1,false
2025-09-09T00:52:15.416Z,Recuado_1S1,true
2025-09-09T00:52:15.422Z,V2_14,true
2025-09-09T00:52:15.428Z,V1_12,true
2025-09-09T00:52:15.436Z,Para,true
2025-09-09T00:52:15.443Z,V2_12,false
2025-09-09T00:52:15.449Z,Inicia,false
2025-09-09T00:52:15.456Z,Avancado_2S2,true
2025-09-09T00:52:15.463Z,V1_14,false
2025-09-09T00:52:15.603Z,Avancado_1S2,false
2025-09-09T00:52:15.610Z,Recuado_2S1,false
2025-09-09T00:52:15.615Z,Recuado_1S1,true
2025-09-09T00:52:15.622Z,V2_14,true
2025-09-09T00:52:15.628Z,V1_12,true
2025-09-09T00:52:15.635Z,Para,true
2025-09-09T00:52:15.641Z,V2_12,false
2025-09-09T00:52:15.648Z,Inicia,false
2025-09-09T00:52:15.654Z,Avancado_2S2,true
2025-09-09T00:52:15.661Z,V1_14,false
2025-09-09T00:52:15.818Z,Avancado_1S2,false
2025-09-09T00:52:15.824Z,Recuado_2S1,false
2025-09-09T00:52:15.830Z,Recuado_1S1,true
2025-09-09T00:52:15.837Z,V2_14,true
2025-09-09T00:52:15.843Z,V1_12,true
2025-09-09T00:52:15.849Z,Para,true
2025-09-09T00:52:15.856Z,V2_12,false
2025-09-09T00:52:15.906Z,Inicia,false
2025-09-09T00:52:15.907Z,Avancado_2S2,true
2025-09-09T00:52:15.907Z,V1_14,false
2025-09-09T00:52:16.017Z,Avancado_1S2,false
2025-09-09T00:52:16.024Z,Recuado_2S1,false
2025-09-09T00:52:16.031Z,Recuado_1S1,true
2025-09-09T00:52:16.036Z,V2_14,true
2025-09-09T00:52:16.042Z,V1_12,true
2025-09-09T00:52:16.050Z,Para,true
2025-09-09T00:52:16.056Z,V2_12,false
2025-09-09T00:52:16.062Z,Inicia,false
2025-09-09T00:52:16.069Z,Avancado_2S2,true
